round,task_id,target_class,target_ground_truth_station,selected_station,observed_class_id,recognition_correct,recognition_status,recognition_failure,stuck,stuck_reason,success,status,completed_stage,last_operational_stage,error_code,message,cube_scene_status,cube_scene_file,gazebo_recording_status,gazebo_recording_path,gazebo_recording_size_bytes,gazebo_recording_manifest,progress_timeout_seconds,duration_seconds,started_at,round_dir,log_file
64,pre_cone_064_1786808688,daily,36,36,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq36,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_064/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_064/gazebo_world_state.log,8204730,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_064/gazebo_world_recording.json,90.0,134.115,2026-08-15T23:44:48+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_064,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_064/roslaunch.log
65,pre_cone_065_1786808834,daily,36,36,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq36,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_065/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_065/gazebo_world_state.log,8735663,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_065/gazebo_world_recording.json,90.0,131.81,2026-08-15T23:47:14+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_065,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_065/roslaunch.log
66,pre_cone_066_1786808986,daily,35,35,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq35,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_066/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_066/gazebo_world_state.log,7163759,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_066/gazebo_world_recording.json,90.0,123.977,2026-08-15T23:49:46+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_066,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_066/roslaunch.log
67,pre_cone_067_1786809125,daily,37,37,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq37,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_067/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_067/gazebo_world_state.log,8552070,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_067/gazebo_world_recording.json,90.0,137.19,2026-08-15T23:52:05+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_067,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_067/roslaunch.log
68,pre_cone_068_1786809277,daily,35,35,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq35,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_068/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_068/gazebo_world_state.log,7924611,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_068/gazebo_world_recording.json,90.0,123.637,2026-08-15T23:54:37+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_068,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_068/roslaunch.log
69,pre_cone_069_1786809415,electronics,37,37,2,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq37,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_069/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_069/gazebo_world_state.log,9810873,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_069/gazebo_world_recording.json,90.0,138.611,2026-08-15T23:56:55+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_069,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_069/roslaunch.log
70,pre_cone_070_1786809568,daily,37,37,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq37,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_070/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_070/gazebo_world_state.log,9494508,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_070/gazebo_world_recording.json,90.0,130.037,2026-08-15T23:59:28+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_070,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_070/roslaunch.log
71,pre_cone_071_1786809713,daily,36,36,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq36,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_071/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_071/gazebo_world_state.log,9888687,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_071/gazebo_world_recording.json,90.0,128.431,2026-08-16T00:01:53+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_071,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_071/roslaunch.log
72,pre_cone_072_1786809856,food,36,36,0,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq36,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_072/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_072/gazebo_world_state.log,8074991,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_072/gazebo_world_recording.json,90.0,127.281,2026-08-16T00:04:16+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_072,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_072/roslaunch.log
73,pre_cone_073_1786809996,daily,36,36,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq36,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_073/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_073/gazebo_world_state.log,9222459,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_073/gazebo_world_recording.json,90.0,126.699,2026-08-16T00:06:36+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_073,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_073/roslaunch.log
74,pre_cone_074_1786810137,electronics,36,36,2,True,correct,False,True,alignment_failed,False,task_failed,250,250,11,"seq36 requested 0.253m correction, above 0.250m limit",complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_074/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_074/gazebo_world_state.log,7276161,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_074/gazebo_world_recording.json,90.0,114.736,2026-08-16T00:08:57+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_074,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_074/roslaunch.log
75,pre_cone_075_1786810265,food,35,35,0,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq35,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_075/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_075/gazebo_world_state.log,8633557,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_075/gazebo_world_recording.json,90.0,132.017,2026-08-16T00:11:05+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_075,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_075/roslaunch.log
76,pre_cone_076_1786810411,daily,37,37,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq37,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_076/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_076/gazebo_world_state.log,9366247,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_076/gazebo_world_recording.json,90.0,137.56,2026-08-16T00:13:31+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_076,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_076/roslaunch.log
77,pre_cone_077_1786810567,electronics,37,37,2,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq37,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_077/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_077/gazebo_world_state.log,8981497,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_077/gazebo_world_recording.json,90.0,149.817,2026-08-16T00:16:07+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_077,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_077/roslaunch.log
78,pre_cone_078_1786810730,daily,35,35,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq35,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_078/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_078/gazebo_world_state.log,7859473,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_078/gazebo_world_recording.json,90.0,127.14,2026-08-16T00:18:50+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_078,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_078/roslaunch.log
79,pre_cone_079_1786810871,daily,36,36,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq36,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_079/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_079/gazebo_world_state.log,9732521,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_079/gazebo_world_recording.json,90.0,183.528,2026-08-16T00:21:11+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_079,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_079/roslaunch.log
80,pre_cone_080_1786811072,daily,36,36,1,True,correct,False,False,,True,object_grasped,14,13,0,target cube grasped and lifted from seq36,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_080/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_080/gazebo_world_state.log,8373247,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_080/gazebo_world_recording.json,90.0,122.933,2026-08-16T00:24:32+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_080,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_080/roslaunch.log
81,pre_cone_081_1786811213,daily,37,37,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq37,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_081/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_081/gazebo_world_state.log,9418908,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_081/gazebo_world_recording.json,90.0,138.048,2026-08-16T00:26:53+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_081,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_081/roslaunch.log
82,pre_cone_082_1786811363,electronics,36,36,2,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq36,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_082/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_082/gazebo_world_state.log,8992825,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_082/gazebo_world_recording.json,90.0,130.144,2026-08-16T00:29:23+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_082,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_082/roslaunch.log
83,pre_cone_083_1786811513,daily,37,37,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq37,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_083/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_083/gazebo_world_state.log,8991285,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_083/gazebo_world_recording.json,90.0,130.704,2026-08-16T00:31:53+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_083,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_083/roslaunch.log
84,pre_cone_084_1786811656,food,37,37,0,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq37,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_084/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_084/gazebo_world_state.log,9427479,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_084/gazebo_world_recording.json,90.0,133.749,2026-08-16T00:34:16+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_084,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_084/roslaunch.log
85,pre_cone_085_1786811807,daily,36,36,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq36,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_085/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_085/gazebo_world_state.log,8727718,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_085/gazebo_world_recording.json,90.0,128.704,2026-08-16T00:36:47+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_085,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_085/roslaunch.log
86,pre_cone_086_1786811951,food,35,35,0,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq35,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_086/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_086/gazebo_world_state.log,8118681,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_086/gazebo_world_recording.json,90.0,137.361,2026-08-16T00:39:11+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_086,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_086/roslaunch.log
87,pre_cone_087_1786812103,food,36,36,0,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq36,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_087/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_087/gazebo_world_state.log,9308323,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_087/gazebo_world_recording.json,90.0,149.168,2026-08-16T00:41:43+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_087,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_087/roslaunch.log
88,pre_cone_088_1786812270,food,36,36,0,True,correct,False,False,,False,task_failed,250,250,13,fixed grasp pose is not inside the cube grasp window,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_088/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_088/gazebo_world_state.log,7067465,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_088/gazebo_world_recording.json,90.0,143.058,2026-08-16T00:44:30+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_088,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_088/roslaunch.log
89,pre_cone_089_1786812430,food,35,35,0,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq35,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_089/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_089/gazebo_world_state.log,7653709,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_089/gazebo_world_recording.json,90.0,134.733,2026-08-16T00:47:10+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_089,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_089/roslaunch.log
90,pre_cone_090_1786812580,electronics,37,37,2,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq37,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_090/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_090/gazebo_world_state.log,9321069,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_090/gazebo_world_recording.json,90.0,161.288,2026-08-16T00:49:40+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_090,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_090/roslaunch.log
91,pre_cone_091_1786812759,daily,37,37,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq37,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_091/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_091/gazebo_world_state.log,8903871,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_091/gazebo_world_recording.json,90.0,156.33,2026-08-16T00:52:39+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_091,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_091/roslaunch.log
92,pre_cone_092_1786812933,daily,35,35,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq35,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_092/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_092/gazebo_world_state.log,9967918,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_092/gazebo_world_recording.json,90.0,135.466,2026-08-16T00:55:33+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_092,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_092/roslaunch.log
93,pre_cone_093_1786814762,electronics,37,37,2,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq37,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_093/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_093/gazebo_world_state.log,9101187,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_093/gazebo_world_recording.json,90.0,143.373,2026-08-16T01:26:02+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_093,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_093/roslaunch.log
94,pre_cone_094_1786814920,daily,37,37,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq37,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_094/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_094/gazebo_world_state.log,10342099,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_094/gazebo_world_recording.json,90.0,131.789,2026-08-16T01:28:40+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_094,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_094/roslaunch.log
95,pre_cone_095_1786815067,daily,35,35,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq35,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_095/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_095/gazebo_world_state.log,8334914,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_095/gazebo_world_recording.json,90.0,121.05,2026-08-16T01:31:07+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_095,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_095/roslaunch.log
